#id	length	GC	avg.qual	sample
SRR23329749.47478	1421	56.79	44.34	SRR23329749
SRR23329749.47479	1478	53.92	24.71	SRR23329749
SRR23329749.47480	1475	54.24	40.22	SRR23329749
SRR23329749.47481	1484	53.91	24.16	SRR23329749
SRR23329749.47482	1475	54.10	79.49	SRR23329749
SRR23329749.47483	1452	57.30	74.53	SRR23329749
SRR23329749.47484	1475	54.24	59.97	SRR23329749
SRR23329749.47485	1477	54.10	22.80	SRR23329749
SRR23329749.47486	1475	53.97	88.01	SRR23329749
SRR23329749.47487	1475	54.24	47.61	SRR23329749
SRR23329749.47488	1482	53.85	24.40	SRR23329749
SRR23329749.47489	1475	53.83	57.62	SRR23329749
SRR23329749.47490	1421	56.79	93.00	SRR23329749
SRR23329749.47491	1475	53.90	42.87	SRR23329749
SRR23329749.47492	1474	53.93	33.05	SRR23329749
SRR23329749.47494	1447	55.98	26.40	SRR23329749
SRR23329749.47495	1477	53.96	29.45	SRR23329749
SRR23329749.47496	1554	55.98	62.86	SRR23329749
SRR23329749.47497	1475	54.31	90.68	SRR23329749
SRR23329749.47498	1474	53.87	34.68	SRR23329749
SRR23329749.47499	1479	54.16	35.62	SRR23329749
SRR23329749.47500	1473	54.04	34.68	SRR23329749
SRR23329749.47501	1480	53.99	30.27	SRR23329749
SRR23329749.47502	1475	54.24	48.49	SRR23329749
SRR23329749.47503	1475	53.97	77.16	SRR23329749
SRR23329749.47505	1474	53.87	43.95	SRR23329749
SRR23329749.47507	1475	53.97	37.19	SRR23329749
SRR23329749.47508	1412	54.32	50.91	SRR23329749
SRR23329749.47510	1475	54.17	43.69	SRR23329749
SRR23329749.47511	1451	54.93	84.03	SRR23329749
SRR23329749.47512	1476	53.93	31.24	SRR23329749
SRR23329749.47513	1475	53.90	58.05	SRR23329749
SRR23329749.47514	1475	54.24	84.09	SRR23329749
SRR23329749.47516	1475	54.03	33.16	SRR23329749
SRR23329749.47517	1475	54.10	22.16	SRR23329749
SRR23329749.47518	1485	54.41	22.28	SRR23329749
SRR23329749.47519	1488	49.33	48.73	SRR23329749
SRR23329749.47520	1475	53.90	62.68	SRR23329749
SRR23329749.47521	1488	49.33	92.97	SRR23329749
SRR23329749.47522	1479	54.23	29.47	SRR23329749
SRR23329749.47523	1467	49.49	93.00	SRR23329749
SRR23329749.47524	1475	54.03	89.90	SRR23329749
SRR23329749.47525	1472	53.87	30.32	SRR23329749
SRR23329749.47526	1446	55.60	44.44	SRR23329749
SRR23329749.47527	1475	53.97	63.64	SRR23329749
SRR23329749.47528	1474	54.00	39.86	SRR23329749
SRR23329749.47529	1474	53.93	39.59	SRR23329749
SRR23329749.47530	1389	56.66	85.51	SRR23329749
SRR23329749.47531	1396	52.22	44.21	SRR23329749
SRR23329749.47532	1477	54.16	28.23	SRR23329749
SRR23329749.47533	1415	55.97	21.30	SRR23329749
SRR23329749.47534	1164	46.48	88.67	SRR23329749
SRR23329749.47535	1475	54.24	91.58	SRR23329749
SRR23329749.47536	1470	54.42	22.54	SRR23329749
SRR23329749.47537	1475	53.97	93.00	SRR23329749
SRR23329749.47538	1474	54.00	32.30	SRR23329749
SRR23329749.47540	1475	54.03	68.58	SRR23329749
SRR23329749.47541	1489	53.93	92.99	SRR23329749
SRR23329749.47543	1475	54.24	60.68	SRR23329749
SRR23329749.47544	1475	54.17	71.58	SRR23329749
SRR23329749.47545	1475	53.76	93.00	SRR23329749
SRR23329749.47546	1477	54.03	35.11	SRR23329749
SRR23329749.47547	1474	54.21	32.03	SRR23329749
SRR23329749.47548	1474	53.87	34.05	SRR23329749
SRR23329749.47549	1479	54.02	26.86	SRR23329749
SRR23329749.47550	1484	55.53	39.29	SRR23329749
SRR23329749.47551	1474	54.07	93.00	SRR23329749
SRR23329749.47552	1477	53.89	29.46	SRR23329749
SRR23329749.47553	1471	55.47	30.75	SRR23329749
SRR23329749.47554	1474	54.07	35.03	SRR23329749
SRR23329749.47555	1474	54.00	34.68	SRR23329749
SRR23329749.47556	1475	53.97	92.95	SRR23329749
SRR23329749.47557	1475	54.24	93.00	SRR23329749
SRR23329749.47558	1473	53.90	34.61	SRR23329749
SRR23329749.47559	1475	53.90	72.65	SRR23329749
SRR23329749.47560	1473	53.97	26.68	SRR23329749
SRR23329749.47563	1475	53.90	34.93	SRR23329749
SRR23329749.47564	1476	54.07	35.51	SRR23329749
SRR23329749.47565	1488	49.33	78.90	SRR23329749
SRR23329749.47566	1474	54.07	32.99	SRR23329749
SRR23329749.47567	1475	54.10	33.37	SRR23329749
SRR23329749.47568	1486	54.17	20.29	SRR23329749
SRR23329749.47569	1475	54.31	91.87	SRR23329749
SRR23329749.47570	1482	53.98	21.17	SRR23329749
SRR23329749.47571	1474	54.07	35.68	SRR23329749
SRR23329749.47572	1411	55.92	65.52	SRR23329749
SRR23329749.47573	1467	49.35	32.72	SRR23329749
SRR23329749.47574	1447	57.57	43.41	SRR23329749
SRR23329749.47575	1475	54.24	36.82	SRR23329749
SRR23329749.47576	1475	53.97	72.93	SRR23329749
SRR23329749.47577	1407	56.50	35.46	SRR23329749
SRR23329749.47579	1475	54.24	77.03	SRR23329749
SRR23329749.47581	1475	53.90	93.00	SRR23329749
SRR23329749.47583	1407	56.65	89.13	SRR23329749
SRR23329749.47584	1475	54.24	66.53	SRR23329749
SRR23329749.47585	1407	56.15	93.00	SRR23329749
SRR23329749.47586	1475	53.90	56.12	SRR23329749
SRR23329749.47587	1864	53.54	43.17	SRR23329749
SRR23329749.47589	1446	55.60	39.19	SRR23329749
SRR23329749.47590	1475	54.24	93.00	SRR23329749
SRR23329749.47591	1459	52.91	67.33	SRR23329749
SRR23329749.47592	1472	54.14	30.80	SRR23329749
SRR23329749.47593	1475	53.97	64.57	SRR23329749
SRR23329749.47594	1475	54.24	93.00	SRR23329749
SRR23329749.47595	1470	53.81	25.46	SRR23329749
SRR23329749.47596	1465	53.86	23.47	SRR23329749
SRR23329749.47597	1475	53.97	93.00	SRR23329749
SRR23329749.47598	1475	54.17	68.61	SRR23329749
SRR23329749.47599	1475	53.97	52.36	SRR23329749
SRR23329749.47600	1448	55.52	57.01	SRR23329749
SRR23329749.47601	1476	54.07	32.56	SRR23329749
SRR23329749.47602	1474	54.00	44.23	SRR23329749
SRR23329749.47604	1475	53.90	62.31	SRR23329749
SRR23329749.47605	1477	53.89	32.61	SRR23329749
SRR23329749.47606	1486	54.24	24.94	SRR23329749
SRR23329749.47608	1477	54.03	42.62	SRR23329749
SRR23329749.47609	1421	56.79	91.93	SRR23329749
SRR23329749.47610	1475	54.10	93.00	SRR23329749
SRR23329749.47611	1480	53.92	20.27	SRR23329749
SRR23329749.47612	1474	54.07	38.04	SRR23329749
SRR23329749.47613	1477	53.96	30.93	SRR23329749
SRR23329749.47614	1475	53.90	40.68	SRR23329749
SRR23329749.47615	1447	56.32	51.60	SRR23329749
SRR23329749.47616	1476	54.00	52.90	SRR23329749
SRR23329749.47617	1475	54.17	63.27	SRR23329749
SRR23329749.47618	1474	53.93	67.56	SRR23329749
SRR23329749.47619	1475	53.97	68.76	SRR23329749
SRR23329749.47620	1459	52.91	93.00	SRR23329749
SRR23329749.47621	1475	54.24	88.51	SRR23329749
SRR23329749.47622	1475	53.90	44.86	SRR23329749
SRR23329749.47623	1475	53.90	30.62	SRR23329749
SRR23329749.47624	1474	54.14	49.09	SRR23329749
SRR23329749.47625	1477	54.23	33.23	SRR23329749
SRR23329749.47626	1409	56.92	23.15	SRR23329749
SRR23329749.47627	1486	49.33	33.18	SRR23329749
SRR23329749.47628	1473	53.97	29.13	SRR23329749
SRR23329749.47629	1475	53.76	35.08	SRR23329749
SRR23329749.47630	1477	48.21	43.86	SRR23329749
SRR23329749.47631	1440	50.69	59.58	SRR23329749
SRR23329749.47633	1483	54.35	27.31	SRR23329749
SRR23329749.47634	1474	54.14	27.08	SRR23329749
SRR23329749.47635	1470	53.74	30.10	SRR23329749
SRR23329749.47637	1475	54.10	68.38	SRR23329749
SRR23329749.47638	1475	53.90	89.83	SRR23329749
SRR23329749.47639	1475	53.97	61.59	SRR23329749
SRR23329749.47641	1470	54.01	20.37	SRR23329749
SRR23329749.47642	1475	54.24	42.67	SRR23329749
SRR23329749.47643	1475	54.24	93.00	SRR23329749
SRR23329749.47644	1406	56.61	34.48	SRR23329749
SRR23329749.47645	1475	53.90	34.22	SRR23329749
SRR23329749.47646	1475	54.24	93.00	SRR23329749
SRR23329749.47647	1475	53.90	62.64	SRR23329749
SRR23329749.47649	1475	54.24	92.99	SRR23329749
SRR23329749.47650	1470	53.88	26.61	SRR23329749
SRR23329749.47652	1473	54.04	28.80	SRR23329749
SRR23329749.47653	1474	54.00	31.38	SRR23329749
SRR23329749.47654	1475	54.24	93.00	SRR23329749
SRR23329749.47655	1475	53.83	59.00	SRR23329749
SRR23329749.47656	1517	53.72	27.58	SRR23329749
SRR23329749.47657	1483	53.94	23.43	SRR23329749
SRR23329749.47659	1476	54.20	27.20	SRR23329749
SRR23329749.47660	1409	56.49	26.68	SRR23329749
SRR23329749.47661	1447	57.50	33.82	SRR23329749
SRR23329749.47662	1474	54.21	38.48	SRR23329749
SRR23329749.47663	1475	54.10	63.52	SRR23329749
SRR23329749.47664	1474	54.07	24.86	SRR23329749
SRR23329749.47665	1422	56.82	35.53	SRR23329749
SRR23329749.47666	1478	53.92	24.11	SRR23329749
SRR23329749.47667	1475	53.90	58.69	SRR23329749
SRR23329749.47668	1476	54.00	26.21	SRR23329749
SRR23329749.47669	1475	54.17	38.82	SRR23329749
SRR23329749.47670	1474	53.93	32.92	SRR23329749
SRR23329749.47671	1474	53.93	42.97	SRR23329749
SRR23329749.47672	1473	54.04	21.84	SRR23329749
SRR23329749.47674	1475	53.97	59.91	SRR23329749
SRR23329749.47675	1475	54.17	22.27	SRR23329749
SRR23329749.47676	1473	53.97	35.35	SRR23329749
SRR23329749.47677	1475	53.97	35.69	SRR23329749
SRR23329749.47678	1489	49.36	32.66	SRR23329749
SRR23329749.47679	1479	54.23	26.32	SRR23329749
SRR23329749.47681	1427	56.13	70.95	SRR23329749
SRR23329749.47682	1476	54.20	37.37	SRR23329749
SRR23329749.47684	1407	56.50	28.90	SRR23329749
SRR23329749.47685	1482	48.11	93.00	SRR23329749
SRR23329749.47686	1473	54.11	37.79	SRR23329749
SRR23329749.47687	1474	54.00	38.16	SRR23329749
SRR23329749.47688	1475	53.90	33.34	SRR23329749
SRR23329749.47689	1475	53.90	36.54	SRR23329749
SRR23329749.47691	1471	50.03	27.57	SRR23329749
SRR23329749.47692	1444	52.49	32.61	SRR23329749
SRR23329749.47693	1475	54.17	93.00	SRR23329749
SRR23329749.47694	1475	53.90	57.57	SRR23329749
SRR23329749.47696	1410	53.83	20.50	SRR23329749
SRR23329749.47697	1481	49.56	93.00	SRR23329749
SRR23329749.47698	1474	54.00	38.86	SRR23329749
SRR23329749.47699	1475	53.90	39.09	SRR23329749
SRR23329749.47700	1476	54.27	33.86	SRR23329749
SRR23329749.47701	1475	54.17	92.35	SRR23329749
SRR23329749.47702	1476	54.27	50.89	SRR23329749
SRR23329749.47703	1477	54.03	38.34	SRR23329749
SRR23329749.47704	1474	54.00	48.49	SRR23329749
SRR23329749.47705	1474	54.07	32.82	SRR23329749
SRR23329749.47706	1472	53.87	25.65	SRR23329749
SRR23329749.47707	1475	54.24	51.91	SRR23329749
SRR23329749.47708	1514	54.29	20.35	SRR23329749
SRR23329749.47709	1475	53.97	72.64	SRR23329749
SRR23329749.47710	1407	56.65	51.48	SRR23329749
SRR23329749.47711	1475	53.90	93.00	SRR23329749
SRR23329749.47712	1475	54.17	82.81	SRR23329749
SRR23329749.47713	1475	53.90	65.68	SRR23329749
SRR23329749.47714	1473	53.97	28.53	SRR23329749
SRR23329749.47715	1475	54.24	39.87	SRR23329749
SRR23329749.47716	1475	53.90	58.79	SRR23329749
SRR23329749.47717	1474	53.93	38.27	SRR23329749
SRR23329749.47718	1474	54.00	40.68	SRR23329749
SRR23329749.47719	1470	53.81	35.35	SRR23329749
SRR23329749.47720	1475	53.97	59.47	SRR23329749
SRR23329749.47721	1475	54.03	76.22	SRR23329749
SRR23329749.47722	1474	53.80	26.62	SRR23329749
SRR23329749.47723	1475	54.24	60.32	SRR23329749
SRR23329749.47724	1475	54.24	40.20	SRR23329749
SRR23329749.47725	1473	53.84	32.70	SRR23329749
SRR23329749.47726	1475	53.90	46.99	SRR23329749
SRR23329749.47728	1488	49.33	66.02	SRR23329749
SRR23329749.47729	1475	53.83	74.57	SRR23329749
SRR23329749.47730	1475	53.97	92.61	SRR23329749
SRR23329749.47731	1476	54.00	28.16	SRR23329749
SRR23329749.47732	1475	53.90	43.61	SRR23329749
SRR23329749.47733	1474	54.14	20.68	SRR23329749
SRR23329749.47734	1477	53.83	38.68	SRR23329749
SRR23329749.47736	1477	53.89	37.73	SRR23329749
SRR23329749.47737	1457	57.72	39.49	SRR23329749
SRR23329749.47738	1475	54.24	73.42	SRR23329749
SRR23329749.47739	1475	54.17	56.67	SRR23329749
SRR23329749.47740	1476	54.00	37.36	SRR23329749
SRR23329749.47741	1444	56.65	51.88	SRR23329749
SRR23329749.47742	1476	53.93	72.23	SRR23329749
SRR23329749.47744	1473	54.04	35.56	SRR23329749
SRR23329749.47745	1475	54.10	92.93	SRR23329749
SRR23329749.47747	1475	54.17	54.27	SRR23329749
SRR23329749.47748	1475	53.97	20.73	SRR23329749
SRR23329749.47749	1474	54.14	35.92	SRR23329749
SRR23329749.47750	1494	54.08	24.28	SRR23329749
SRR23329749.47751	1470	53.81	25.00	SRR23329749
SRR23329749.47752	1478	54.26	28.16	SRR23329749
SRR23329749.47753	1475	53.97	22.15	SRR23329749
SRR23329749.47754	1459	52.84	90.73	SRR23329749
SRR23329749.47755	1475	53.97	92.01	SRR23329749
SRR23329749.47756	1488	49.33	42.32	SRR23329749
SRR23329749.47757	1475	54.03	92.99	SRR23329749
SRR23329749.47758	1475	54.24	85.75	SRR23329749
SRR23329749.47759	1456	56.04	30.21	SRR23329749
SRR23329749.47760	1386	55.48	30.45	SRR23329749
SRR23329749.47761	1475	54.24	39.69	SRR23329749
SRR23329749.47762	1407	55.58	61.71	SRR23329749
SRR23329749.47763	1476	53.93	24.64	SRR23329749
SRR23329749.47764	1455	55.12	41.17	SRR23329749
SRR23329749.47765	1475	54.24	45.56	SRR23329749
SRR23329749.47767	1472	53.87	28.10	SRR23329749
SRR23329749.47769	1476	53.93	62.47	SRR23329749
SRR23329749.47770	1987	47.31	41.98	SRR23329749
SRR23329749.47771	1474	53.93	35.52	SRR23329749
SRR23329749.47772	1475	53.90	93.00	SRR23329749
SRR23329749.47773	1465	53.86	21.38	SRR23329749
SRR23329749.47774	1475	53.97	93.00	SRR23329749
SRR23329749.47776	1474	54.00	54.68	SRR23329749
SRR23329749.47777	1480	54.32	22.27	SRR23329749
SRR23329749.47778	1469	54.25	20.64	SRR23329749
SRR23329749.47779	1475	53.97	35.39	SRR23329749
SRR23329749.47780	1487	49.23	21.72	SRR23329749
SRR23329749.47781	1479	57.54	35.19	SRR23329749
SRR23329749.47782	1475	53.90	92.45	SRR23329749
SRR23329749.47784	1968	55.23	31.22	SRR23329749
SRR23329749.47786	1409	55.57	93.00	SRR23329749
SRR23329749.47787	1475	54.24	34.35	SRR23329749
SRR23329749.47788	1474	53.93	25.22	SRR23329749
SRR23329749.47789	1475	53.90	33.89	SRR23329749
SRR23329749.47791	1475	53.97	91.46	SRR23329749
SRR23329749.47792	1474	54.07	38.66	SRR23329749
SRR23329749.47794	1478	48.31	92.65	SRR23329749
SRR23329749.47795	1475	53.83	59.13	SRR23329749
SRR23329749.47796	1477	53.96	34.28	SRR23329749
SRR23329749.47797	1407	55.93	55.26	SRR23329749
SRR23329749.47798	1475	54.24	72.37	SRR23329749
SRR23329749.47799	1474	54.21	59.61	SRR23329749
SRR23329749.47800	1476	53.93	32.00	SRR23329749
SRR23329749.47802	1472	54.01	39.07	SRR23329749
SRR23329749.47803	1471	53.84	26.26	SRR23329749
SRR23329749.47804	1430	56.43	34.32	SRR23329749
SRR23329749.47805	1475	54.10	93.00	SRR23329749
SRR23329749.47806	1475	53.90	53.64	SRR23329749
SRR23329749.47807	1476	54.07	29.48	SRR23329749
SRR23329749.47809	1473	53.97	24.82	SRR23329749
SRR23329749.47810	1497	53.77	20.75	SRR23329749
SRR23329749.47811	1473	53.90	31.29	SRR23329749
SRR23329749.47812	1475	54.24	51.62	SRR23329749
SRR23329749.47813	1475	54.03	92.16	SRR23329749
SRR23329749.47815	1421	56.72	55.19	SRR23329749
SRR23329749.47816	1475	54.24	49.78	SRR23329749
SRR23329749.47817	1475	54.24	93.00	SRR23329749
SRR23329749.47819	1474	54.07	37.65	SRR23329749
SRR23329749.47820	1475	54.17	62.86	SRR23329749
SRR23329749.47821	1475	54.17	40.29	SRR23329749
SRR23329749.47822	1475	54.03	37.67	SRR23329749
SRR23329749.47823	1407	55.79	27.39	SRR23329749
SRR23329749.47824	1474	53.93	65.14	SRR23329749
SRR23329749.47825	1475	53.97	57.15	SRR23329749
SRR23329749.47826	1407	56.01	93.00	SRR23329749
SRR23329749.47827	1475	53.97	54.90	SRR23329749
SRR23329749.47828	1475	53.90	74.78	SRR23329749
SRR23329749.47829	1475	54.03	33.19	SRR23329749
SRR23329749.47830	1475	54.24	93.00	SRR23329749
SRR23329749.47831	1475	53.90	75.61	SRR23329749
SRR23329749.47832	1476	54.27	27.14	SRR23329749
SRR23329749.47834	1473	53.90	37.64	SRR23329749
SRR23329749.47835	1475	54.10	93.00	SRR23329749
SRR23329749.47836	1458	57.20	68.14	SRR23329749
SRR23329749.47837	1475	53.90	93.00	SRR23329749
SRR23329749.47838	1554	55.92	80.37	SRR23329749
SRR23329749.47839	1476	54.00	33.10	SRR23329749
SRR23329749.47840	1407	55.93	63.48	SRR23329749
SRR23329749.47842	1475	54.24	92.97	SRR23329749
SRR23329749.47843	1473	53.97	39.29	SRR23329749
SRR23329749.47844	1475	53.90	41.68	SRR23329749
SRR23329749.47845	1464	55.67	59.97	SRR23329749
SRR23329749.47846	1475	54.10	30.24	SRR23329749
SRR23329749.47847	1463	53.59	24.09	SRR23329749
SRR23329749.47848	1481	49.22	24.02	SRR23329749
SRR23329749.47849	1441	51.63	31.96	SRR23329749
SRR23329749.47850	1475	54.17	93.00	SRR23329749
SRR23329749.47851	1473	54.04	25.74	SRR23329749
SRR23329749.47852	1489	49.36	31.85	SRR23329749
SRR23329749.47854	1476	53.93	33.93	SRR23329749
SRR23329749.47855	1442	57.00	93.00	SRR23329749
SRR23329749.47856	1475	54.24	51.69	SRR23329749
SRR23329749.47857	1465	54.13	25.45	SRR23329749
SRR23329749.47858	1444	58.03	30.38	SRR23329749
SRR23329749.47859	1379	55.26	27.43	SRR23329749
SRR23329749.47860	1452	56.47	20.52	SRR23329749
SRR23329749.47861	1475	53.97	34.57	SRR23329749
SRR23329749.47862	1475	53.97	93.00	SRR23329749
SRR23329749.47863	1421	56.79	91.78	SRR23329749
SRR23329749.47865	1487	53.93	20.87	SRR23329749
SRR23329749.47866	1446	48.76	35.39	SRR23329749
SRR23329749.47867	1421	56.86	93.00	SRR23329749
SRR23329749.47868	1474	53.80	25.27	SRR23329749
SRR23329749.47869	1473	54.18	34.76	SRR23329749
SRR23329749.47870	1475	53.90	65.12	SRR23329749
SRR23329749.47871	1473	54.18	26.26	SRR23329749
SRR23329749.47872	1475	53.90	92.99	SRR23329749
SRR23329749.47874	1475	54.03	32.55	SRR23329749
SRR23329749.47875	1474	54.07	37.74	SRR23329749
SRR23329749.47876	1473	54.11	30.07	SRR23329749
SRR23329749.47877	1476	53.93	38.75	SRR23329749
SRR23329749.47878	1412	54.25	24.97	SRR23329749
SRR23329749.47879	1475	54.03	40.47	SRR23329749
SRR23329749.47880	1478	53.99	29.93	SRR23329749
SRR23329749.47881	1475	54.24	64.68	SRR23329749
SRR23329749.47882	1479	54.23	23.86	SRR23329749
SRR23329749.47883	1474	54.07	34.83	SRR23329749
SRR23329749.47884	1436	49.30	51.22	SRR23329749
SRR23329749.47885	1475	53.90	93.00	SRR23329749
SRR23329749.47886	1474	54.07	34.14	SRR23329749
SRR23329749.47887	1475	54.24	40.69	SRR23329749
SRR23329749.47888	1480	53.92	21.84	SRR23329749
SRR23329749.47890	1474	53.93	29.43	SRR23329749
SRR23329749.47891	1476	53.93	35.48	SRR23329749
SRR23329749.47892	1476	54.07	34.97	SRR23329749
SRR23329749.47893	1475	53.83	41.92	SRR23329749
SRR23329749.47895	1475	53.90	29.81	SRR23329749
SRR23329749.47896	1475	54.24	93.00	SRR23329749
SRR23329749.47898	1475	53.90	93.00	SRR23329749
SRR23329749.47899	1406	56.61	80.44	SRR23329749
SRR23329749.47900	1475	53.90	40.74	SRR23329749
SRR23329749.47901	1482	53.91	21.68	SRR23329749
SRR23329749.47902	1474	53.87	46.27	SRR23329749
SRR23329749.47903	1476	54.07	31.38	SRR23329749
SRR23329749.47904	1474	53.93	47.49	SRR23329749
SRR23329749.47905	1477	54.10	25.70	SRR23329749
SRR23329749.47906	1474	53.93	36.01	SRR23329749
SRR23329749.47907	1484	54.04	20.94	SRR23329749
SRR23329749.47908	1475	53.90	50.27	SRR23329749
SRR23329749.47909	1406	55.83	28.95	SRR23329749
SRR23329749.47910	1411	56.48	29.56	SRR23329749
SRR23329749.47914	1475	53.97	93.00	SRR23329749
SRR23329749.47915	1475	54.24	39.72	SRR23329749
SRR23329749.47917	1475	54.24	90.71	SRR23329749
SRR23329749.47918	1476	54.20	64.51	SRR23329749
SRR23329749.47919	1475	53.90	93.00	SRR23329749
SRR23329749.47921	1475	53.90	43.83	SRR23329749
SRR23329749.47922	1475	53.97	93.00	SRR23329749
SRR23329749.47923	1475	53.90	56.86	SRR23329749
SRR23329749.47924	1472	48.17	24.20	SRR23329749
SRR23329749.47925	1476	53.93	78.76	SRR23329749
SRR23329749.47926	1420	56.76	39.11	SRR23329749
SRR23329749.47927	1475	53.90	93.00	SRR23329749
SRR23329749.47928	1409	55.86	33.03	SRR23329749
SRR23329749.47929	1481	49.63	41.61	SRR23329749
SRR23329749.47930	1421	53.13	80.79	SRR23329749
SRR23329749.47932	1476	54.20	29.67	SRR23329749
SRR23329749.47933	1476	54.20	26.99	SRR23329749
SRR23329749.47934	1446	55.67	25.67	SRR23329749
SRR23329749.47936	1476	54.07	44.68	SRR23329749
SRR23329749.47937	1475	53.97	45.66	SRR23329749
SRR23329749.47938	1474	53.93	37.62	SRR23329749
SRR23329749.47939	1475	54.10	74.96	SRR23329749
SRR23329749.47940	1473	54.18	37.84	SRR23329749
SRR23329749.47941	1475	53.90	76.59	SRR23329749
SRR23329749.47942	1473	53.84	34.32	SRR23329749
SRR23329749.47943	1385	55.60	27.80	SRR23329749
SRR23329749.47944	1403	56.09	28.85	SRR23329749
SRR23329749.47946	1475	54.24	36.27	SRR23329749
SRR23329749.47947	1475	53.97	67.44	SRR23329749
SRR23329749.47948	1475	54.10	93.00	SRR23329749
SRR23329749.47949	1475	53.97	30.82	SRR23329749
SRR23329749.47950	1476	54.20	33.62	SRR23329749
SRR23329749.47951	1475	54.03	71.63	SRR23329749
SRR23329749.47952	1411	56.27	27.49	SRR23329749
SRR23329749.47954	1458	58.02	42.25	SRR23329749
SRR23329749.47955	1474	53.87	28.15	SRR23329749
SRR23329749.47956	1476	54.20	29.07	SRR23329749
SRR23329749.47957	1410	55.46	35.46	SRR23329749
SRR23329749.47958	1475	53.90	51.68	SRR23329749
SRR23329749.47960	1490	53.96	29.05	SRR23329749
SRR23329749.47961	1475	53.90	31.51	SRR23329749
SRR23329749.47962	1444	54.85	20.06	SRR23329749
SRR23329749.47964	1465	54.06	92.82	SRR23329749
SRR23329749.47965	1475	54.17	88.03	SRR23329749
SRR23329749.47966	1407	55.65	35.27	SRR23329749
SRR23329749.47967	1464	53.89	22.54	SRR23329749
SRR23329749.47968	1475	54.24	93.00	SRR23329749
SRR23329749.47969	1475	54.03	91.36	SRR23329749
SRR23329749.47970	1477	53.96	35.43	SRR23329749
SRR23329749.47971	1464	53.69	21.76	SRR23329749
SRR23329749.47972	1475	54.24	92.99	SRR23329749
SRR23329749.47973	1478	53.99	30.71	SRR23329749
SRR23329749.47975	1476	54.27	24.24	SRR23329749
SRR23329749.47977	1474	53.93	35.48	SRR23329749
SRR23329749.47978	1475	53.90	36.59	SRR23329749
SRR23329749.47979	1475	54.03	38.69	SRR23329749
SRR23329749.47980	1475	54.24	53.49	SRR23329749
SRR23329749.47981	1475	53.90	90.70	SRR23329749
SRR23329749.47982	1482	48.11	85.86	SRR23329749
SRR23329749.47983	1473	54.04	34.82	SRR23329749
SRR23329749.47985	1475	53.90	86.44	SRR23329749
SRR23329749.47986	1476	54.13	34.56	SRR23329749
SRR23329749.47987	1475	53.90	60.42	SRR23329749
SRR23329749.47988	1475	54.03	31.64	SRR23329749
SRR23329749.47989	1475	54.24	55.65	SRR23329749
SRR23329749.47991	1472	53.87	27.66	SRR23329749
SRR23329749.47992	1475	54.24	74.12	SRR23329749
SRR23329749.47993	1406	52.77	24.52	SRR23329749
SRR23329749.47994	1475	54.10	93.00	SRR23329749
SRR23329749.47995	1472	53.80	22.08	SRR23329749
SRR23329749.47996	1449	50.38	42.61	SRR23329749
SRR23329749.47997	1475	54.24	93.00	SRR23329749
SRR23329749.47998	1436	52.72	38.54	SRR23329749
SRR23329749.48000	1468	57.43	37.71	SRR23329749
SRR23329749.48001	1417	56.81	24.56	SRR23329749
